Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion,Promo_type,Year,Month_Index,Month,Average_Cost_Per_Item
1000370958,2024-03-11 16:53:00,Joel Beck,"['Ketchup', 'Laundry Detergent']",2,85.1,Debit Card,Chicago,Specialty Store,True,Retiree,Summer,BOGO (Buy One Get One),Discount,2024,3,Mar,42.55
1000277800,2020-01-11 19:44:00,Shannon Reynolds,"['Toothbrush', 'Jam', 'Spinach', 'Hand Sanitizer', 'Ice Cream']",8,84.02,Credit Card,Los Angeles,Convenience Store,False,Professional,Spring,Discount on Selected Items,Promosi Non Discount,2020,1,Jan,10.5025
1000775108,2021-08-16 15:58:00,Nicholas Davis,"['Dishware', 'Cereal', 'Tea', 'Shrimp', 'Cleaning Spray']",9,19.87,Debit Card,Los Angeles,Supermarket,True,Homemaker,Fall,BOGO (Buy One Get One),Discount,2021,8,Aug,2.207777777777778
1000133717,2021-11-09 07:52:00,Monica Park,['Hair Gel'],5,58.98,Debit Card,Seattle,Warehouse Club,True,Teenager,Winter,BOGO (Buy One Get One),Discount,2021,11,Nov,11.796
1000003726,2023-12-31 15:54:00,Ms. Tiffany Galvan,"['Bath Towels', 'Dishware']",10,58.29,Cash,San Francisco,Pharmacy,True,Middle-Aged,Fall,BOGO (Buy One Get One),Discount,2023,12,Dec,5.829
1000107756,2023-01-05 18:08:00,Dennis West,['Mop'],4,57.51,Debit Card,San Francisco,Warehouse Club,False,Young Adult,Summer,BOGO (Buy One Get One),Promosi Non Discount,2023,1,Jan,14.3775
1000804834,2021-11-21 03:24:00,Jennifer Gray,"['Toilet Paper', 'Coffee', 'Deodorant', 'Toilet Paper', 'Syrup']",8,86.56,Mobile Payment,Seattle,Supermarket,True,Student,Summer,Discount on Selected Items,Discount,2021,11,Nov,10.82
1000329181,2024-02-20 13:06:00,Cynthia Holloway,"['Rice', 'Hair Gel', 'Dish Soap', 'Banana']",2,58.5,Mobile Payment,San Francisco,Pharmacy,True,Student,Spring,BOGO (Buy One Get One),Discount,2024,2,Feb,29.25
1000934074,2020-10-11 06:47:00,Sherry Baker,"['Dishware', 'Toothpaste']",4,43.72,Debit Card,Seattle,Pharmacy,True,Professional,Spring,Discount on Selected Items,Discount,2020,10,Oct,10.93
1000510676,2020-06-11 06:50:00,Jaime Howell,"['Toothbrush', 'Yogurt']",8,70.16,Cash,Atlanta,Warehouse Club,True,Homemaker,Spring,Discount on Selected Items,Discount,2020,6,Jun,8.77
1000949428,2020-02-14 15:37:00,Matthew Vaughan,['Chips'],7,98.35,Debit Card,New York,Specialty Store,True,Professional,Spring,nan,Discount,2020,2,Feb,14.049999999999999
1000204139,2024-01-24 07:22:00,Stephen King,"['Trash Bags', 'Shrimp', 'Canned Soup', 'Ironing Board']",4,85.02,Debit Card,Los Angeles,Pharmacy,False,Professional,Summer,BOGO (Buy One Get One),Promosi Non Discount,2024,1,Jan,21.255
1000185913,2023-11-19 22:03:00,Robin Chavez,"['Bath Towels', 'Plant Fertilizer', 'Onions']",8,28.02,Debit Card,Houston,Supermarket,False,Middle-Aged,Fall,Discount on Selected Items,Promosi Non Discount,2023,11,Nov,3.5025
1000942741,2020-10-03 12:28:00,Bill Garcia,"['Coffee', 'Canned Soup', 'Dustpan', 'Chips', 'Cereal']",4,16.22,Credit Card,Los Angeles,Department Store,True,Teenager,Summer,Discount on Selected Items,Discount,2020,10,Oct,4.055
1000892518,2021-03-17 20:12:00,Karen Hall,"['Toothbrush', 'Yogurt', 'Ice Cream']",2,62.88,Mobile Payment,Chicago,Department Store,False,Senior Citizen,Summer,nan,Promosi Non Discount,2021,3,Mar,31.44
1000324914,2021-01-27 07:42:00,Randy Mills,"['Extension Cords', 'Shampoo', 'Iron']",10,30.44,Cash,Seattle,Warehouse Club,False,Professional,Winter,BOGO (Buy One Get One),Promosi Non Discount,2021,1,Jan,3.044
1000840745,2023-05-03 10:21:00,Kimberly Wright,['Cleaning Rags'],4,33.72,Cash,Los Angeles,Specialty Store,False,Teenager,Summer,BOGO (Buy One Get One),Promosi Non Discount,2023,5,May,8.43
1000583340,2022-11-07 19:19:00,Daniel Ramirez,"['Cleaning Rags', 'Onions']",2,82.89,Credit Card,Boston,Specialty Store,False,Retiree,Summer,nan,Promosi Non Discount,2022,11,Nov,41.445
1000245761,2020-10-03 14:37:00,Eric Jones,['Broom'],9,77.21,Mobile Payment,New York,Specialty Store,True,Professional,Winter,Discount on Selected Items,Discount,2020,10,Oct,8.578888888888889
1000863830,2023-03-20 03:07:00,Robert Strickland,"['Paper Towels', 'Toothpaste', 'Dish Soap', 'Tissues']",7,18.28,Cash,San Francisco,Specialty Store,True,Homemaker,Spring,nan,Discount,2023,3,Mar,2.6114285714285717
1000241721,2020-09-28 13:06:00,Jodi Johnson,"['Butter', 'Dustpan', 'Shampoo', 'Baby Wipes', 'Extension Cords']",6,81.55,Mobile Payment,Chicago,Department Store,True,Student,Winter,nan,Discount,2020,9,Sep,13.591666666666667
1000590347,2020-12-03 12:50:00,Anthony Sullivan,"['Orange', 'Insect Repellent', 'Shampoo', 'Water']",2,94.96,Credit Card,Atlanta,Warehouse Club,True,Retiree,Winter,nan,Discount,2020,12,Dec,47.48
1000542038,2021-11-26 21:00:00,Theodore Hernandez,"['Air Freshener', 'Garden Hose', 'Feminine Hygiene Products', 'Carrots', 'Beef']",5,15.39,Mobile Payment,Los Angeles,Supermarket,True,Teenager,Spring,nan,Discount,2021,11,Nov,3.0780000000000003
1000980219,2021-03-15 09:22:00,Brian Brown,['Light Bulbs'],1,62.42,Debit Card,Seattle,Convenience Store,True,Retiree,Summer,nan,Discount,2021,3,Mar,62.42
1000200078,2024-03-25 14:09:00,Laura Wade,"['Peanut Butter', 'BBQ Sauce', 'Rice', 'Coffee']",6,24.08,Credit Card,Boston,Department Store,False,Young Adult,Winter,Discount on Selected Items,Promosi Non Discount,2024,3,Mar,4.013333333333333
1000067079,2022-08-08 15:53:00,Bianca Washington,"['Razors', 'Jam', 'Trash Bags']",1,44.59,Credit Card,Chicago,Pharmacy,False,Middle-Aged,Winter,nan,Promosi Non Discount,2022,8,Aug,44.59
1000630214,2023-01-12 00:28:00,Jesse Nguyen,['Tea'],4,62.03,Credit Card,Houston,Convenience Store,True,Retiree,Winter,BOGO (Buy One Get One),Discount,2023,1,Jan,15.5075
1000651872,2020-11-23 06:56:00,Dr. Lisa Mccann,"['Honey', 'Jam', 'Extension Cords']",5,94.28,Credit Card,New York,Department Store,False,Professional,Winter,BOGO (Buy One Get One),Promosi Non Discount,2020,11,Nov,18.856
1000171562,2021-01-22 16:55:00,James Harding,"['Pickles', 'Insect Repellent', 'Milk', 'Air Freshener']",7,18.56,Credit Card,Boston,Supermarket,True,Retiree,Fall,Discount on Selected Items,Discount,2021,1,Jan,2.6514285714285712
1000606023,2022-01-10 13:19:00,Christopher Ramirez,"['Toothbrush', 'Pasta', 'Insect Repellent', 'Tissues']",2,48.05,Cash,San Francisco,Convenience Store,False,Young Adult,Winter,BOGO (Buy One Get One),Promosi Non Discount,2022,1,Jan,24.025
1000446193,2023-01-20 13:05:00,Jonathan Hunter,"['Cleaning Rags', 'Trash Cans']",6,29.6,Debit Card,Atlanta,Specialty Store,True,Homemaker,Winter,BOGO (Buy One Get One),Discount,2023,1,Jan,4.933333333333334
1000031480,2022-01-19 19:44:00,Julia Weiss,"['Shampoo', 'Cleaning Spray', 'Banana', 'Soap']",9,19.89,Cash,Los Angeles,Department Store,True,Retiree,Summer,nan,Discount,2022,1,Jan,2.21
1000014930,2020-08-20 16:11:00,Karen Shaw,"['Yogurt', 'Diapers']",5,30.78,Debit Card,Seattle,Supermarket,True,Professional,Summer,Discount on Selected Items,Discount,2020,8,Aug,6.156000000000001
1000913465,2021-02-25 16:21:00,Stephen Romero,"['Olive Oil', 'Shrimp']",2,99.9,Debit Card,Boston,Pharmacy,False,Middle-Aged,Summer,Discount on Selected Items,Promosi Non Discount,2021,2,Feb,49.95
1000940968,2022-06-24 04:05:00,Gabriela Bowman,"['Trash Cans', 'Canned Soup', 'Spinach', 'Butter']",6,94.6,Mobile Payment,Seattle,Department Store,False,Student,Fall,nan,Promosi Non Discount,2022,6,Jun,15.766666666666666
1000337637,2021-10-12 14:59:00,Kevin Galvan,"['Feminine Hygiene Products', 'Hair Gel']",2,63.31,Debit Card,Boston,Specialty Store,True,Retiree,Summer,nan,Discount,2021,10,Oct,31.655
1000023673,2022-09-21 05:53:00,Vanessa Young,"['Trash Cans', 'Eggs', 'Ironing Board', 'Onions', 'Bread']",7,60.55,Cash,San Francisco,Department Store,False,Professional,Fall,BOGO (Buy One Get One),Promosi Non Discount,2022,9,Sep,8.65
1000720397,2022-10-26 19:52:00,Samuel Wise,"['Power Strips', 'Honey']",4,31.8,Debit Card,New York,Convenience Store,False,Homemaker,Summer,BOGO (Buy One Get One),Promosi Non Discount,2022,10,Oct,7.95
1000060540,2020-10-14 20:50:00,Dr. Melinda Dennis,"['Yogurt', 'Coffee', 'Hand Sanitizer']",9,21.45,Mobile Payment,Los Angeles,Warehouse Club,False,Retiree,Fall,nan,Promosi Non Discount,2020,10,Oct,2.3833333333333333
1000422425,2021-08-18 20:53:00,Jennifer Harrison,"['Extension Cords', 'Toothbrush', 'Feminine Hygiene Products', 'Insect Repellent']",1,25.64,Credit Card,Houston,Pharmacy,True,Homemaker,Summer,BOGO (Buy One Get One),Discount,2021,8,Aug,25.64
1000178034,2021-04-08 07:44:00,Nicole Livingston,"['Onions', 'Light Bulbs', 'Tuna']",2,32.87,Mobile Payment,Miami,Specialty Store,True,Student,Spring,Discount on Selected Items,Discount,2021,4,Apr,16.435
1000318064,2022-03-08 18:25:00,Anthony Smith,"['Dish Soap', 'Rice', 'Toothpaste', 'Ice Cream']",4,6.0,Mobile Payment,Houston,Specialty Store,False,Middle-Aged,Fall,Discount on Selected Items,Promosi Non Discount,2022,3,Mar,1.5
1000960456,2021-12-15 23:59:00,Vincent Schultz,"['Spinach', 'Power Strips', 'Chicken']",8,20.13,Mobile Payment,Houston,Warehouse Club,True,Retiree,Winter,BOGO (Buy One Get One),Discount,2021,12,Dec,2.51625
1000597279,2022-07-29 01:11:00,Gregory Foster,"['Pancake Mix', 'Beef', 'Garden Hose', 'Shrimp']",5,66.17,Credit Card,Dallas,Supermarket,True,Homemaker,Summer,Discount on Selected Items,Discount,2022,7,Jul,13.234
1000240651,2021-12-10 09:14:00,Jill Myers,"['Chips', 'Dish Soap', 'Feminine Hygiene Products']",5,88.47,Mobile Payment,Dallas,Department Store,True,Retiree,Fall,BOGO (Buy One Get One),Discount,2021,12,Dec,17.694
1000860508,2023-02-27 16:38:00,Mark Olson,['Dish Soap'],10,51.45,Cash,Miami,Warehouse Club,True,Homemaker,Winter,Discount on Selected Items,Discount,2023,2,Feb,5.1450000000000005
1000010464,2021-12-15 17:24:00,Erin Mckenzie,"['Shampoo', 'Honey', 'Potatoes']",3,88.08,Mobile Payment,Boston,Pharmacy,False,Middle-Aged,Winter,nan,Promosi Non Discount,2021,12,Dec,29.36
1000880164,2021-11-18 01:50:00,Rita Brooks,"['Tissues', 'Deodorant', 'Orange']",9,17.52,Debit Card,Chicago,Convenience Store,True,Senior Citizen,Fall,Discount on Selected Items,Discount,2021,11,Nov,1.9466666666666665
1000250556,2023-03-31 06:08:00,Jordan Edwards,"['Honey', 'Carrots', 'Mustard', 'Tomatoes']",7,14.67,Debit Card,Atlanta,Warehouse Club,False,Professional,Spring,BOGO (Buy One Get One),Promosi Non Discount,2023,3,Mar,2.0957142857142856
1000324043,2024-01-03 18:06:00,Henry Ward,"['Pickles', 'Beef']",7,47.98,Cash,Miami,Warehouse Club,False,Young Adult,Fall,Discount on Selected Items,Promosi Non Discount,2024,1,Jan,6.854285714285714
1000399196,2020-03-25 17:27:00,Daniel Lang,"['Pasta', 'Butter', 'Tea']",1,81.75,Mobile Payment,Dallas,Convenience Store,False,Teenager,Winter,nan,Promosi Non Discount,2020,3,Mar,81.75
1000196807,2021-04-28 19:10:00,Kaitlyn Alvarez,"['Cereal', 'Tomatoes']",8,73.83,Mobile Payment,New York,Warehouse Club,False,Young Adult,Winter,Discount on Selected Items,Promosi Non Discount,2021,4,Apr,9.22875
1000221876,2021-05-26 22:53:00,Jill Rogers,"['Extension Cords', 'Onions', 'Extension Cords', 'Coffee']",9,47.58,Cash,Seattle,Convenience Store,False,Senior Citizen,Spring,nan,Promosi Non Discount,2021,5,May,5.286666666666666
1000660823,2023-01-09 00:09:00,Wendy Collins,['Onions'],6,29.53,Mobile Payment,Miami,Supermarket,True,Senior Citizen,Summer,BOGO (Buy One Get One),Discount,2023,1,Jan,4.921666666666667
1000452447,2023-09-07 10:28:00,Alyssa Knight,"['Canned Soup', 'Potatoes', 'Insect Repellent']",5,94.23,Cash,Los Angeles,Pharmacy,True,Young Adult,Spring,nan,Discount,2023,9,Sep,18.846
1000090151,2021-05-07 13:17:00,Virginia Payne,"['Vacuum Cleaner', 'Deodorant', 'Shampoo', 'Dishware', 'Cleaning Spray']",10,14.83,Credit Card,Boston,Specialty Store,True,Homemaker,Fall,BOGO (Buy One Get One),Discount,2021,5,May,1.483
1000144138,2023-01-04 06:26:00,Andrew Everett,"['Shrimp', 'Salmon']",6,60.53,Debit Card,Miami,Supermarket,False,Retiree,Spring,Discount on Selected Items,Promosi Non Discount,2023,1,Jan,10.088333333333333
1000979592,2023-10-21 22:33:00,Jennifer Howard,"['Toilet Paper', 'Cereal Bars', 'Coffee', 'Honey']",9,5.51,Credit Card,Atlanta,Department Store,False,Professional,Winter,BOGO (Buy One Get One),Promosi Non Discount,2023,10,Oct,0.6122222222222222
1000870289,2023-10-05 03:33:00,Scott Anderson,"['Iron', 'Water', 'Cereal Bars', 'Shower Gel']",6,50.96,Credit Card,Miami,Warehouse Club,True,Homemaker,Spring,nan,Discount,2023,10,Oct,8.493333333333334
1000842882,2020-06-01 12:00:00,Michael Hernandez,['Broom'],7,42.58,Credit Card,Los Angeles,Specialty Store,False,Student,Spring,nan,Promosi Non Discount,2020,6,Jun,6.082857142857143
1000114135,2023-03-07 16:51:00,Regina Schmidt,"['Olive Oil', 'Cleaning Spray']",4,58.26,Credit Card,New York,Convenience Store,False,Retiree,Fall,BOGO (Buy One Get One),Promosi Non Discount,2023,3,Mar,14.565
1000052413,2020-07-30 02:05:00,Richard Spears,"['Ironing Board', 'Tomatoes', 'Rice', 'Butter']",4,93.24,Credit Card,San Francisco,Warehouse Club,False,Professional,Spring,BOGO (Buy One Get One),Promosi Non Discount,2020,7,Jul,23.31
1000904743,2020-02-13 09:26:00,Tiffany Nelson,['Air Freshener'],5,96.83,Debit Card,Los Angeles,Convenience Store,True,Student,Summer,nan,Discount,2020,2,Feb,19.366
1000407527,2023-04-23 18:50:00,Matthew Rowland,"['Air Freshener', 'Orange']",3,24.95,Credit Card,Atlanta,Pharmacy,False,Senior Citizen,Spring,Discount on Selected Items,Promosi Non Discount,2023,4,Apr,8.316666666666666
1000782231,2020-12-30 09:47:00,Brian Snow,"['Dish Soap', 'Peanut Butter']",3,51.93,Mobile Payment,Chicago,Department Store,False,Senior Citizen,Summer,Discount on Selected Items,Promosi Non Discount,2020,12,Dec,17.31
1000622142,2020-06-05 22:13:00,Katherine Hines,"['Apple', 'Hand Sanitizer', 'Hair Gel', 'Broom', 'Shampoo']",10,83.47,Debit Card,Dallas,Convenience Store,True,Middle-Aged,Summer,BOGO (Buy One Get One),Discount,2020,6,Jun,8.347
1000012973,2023-07-03 20:12:00,Eugene Davis,['Pasta'],2,43.59,Mobile Payment,Chicago,Specialty Store,True,Middle-Aged,Winter,Discount on Selected Items,Discount,2023,7,Jul,21.795
1000877530,2023-12-12 11:53:00,Taylor Parsons DDS,"['Cleaning Spray', 'Soap', 'Toothpaste', 'Garden Hose']",8,60.3,Cash,Seattle,Pharmacy,True,Student,Summer,nan,Discount,2023,12,Dec,7.5375
1000272355,2024-03-18 13:48:00,Cindy Novak,"['Iron', 'Toilet Paper', 'Apple']",2,80.32,Debit Card,San Francisco,Department Store,False,Middle-Aged,Winter,Discount on Selected Items,Promosi Non Discount,2024,3,Mar,40.16
1000113372,2023-11-18 02:26:00,Tonya Powell,"['Chicken', 'Onions']",10,92.37,Debit Card,San Francisco,Department Store,True,Student,Summer,nan,Discount,2023,11,Nov,9.237
1000122581,2022-09-08 16:23:00,Sherry Hall,['Shaving Cream'],8,61.31,Mobile Payment,Dallas,Department Store,False,Homemaker,Spring,nan,Promosi Non Discount,2022,9,Sep,7.66375
1000812444,2021-08-20 11:07:00,Christopher Davis,"['Tea', 'Salmon', 'Dustpan', 'Plant Fertilizer']",10,16.65,Mobile Payment,Dallas,Specialty Store,True,Homemaker,Fall,BOGO (Buy One Get One),Discount,2021,8,Aug,1.6649999999999998
1000860002,2021-03-20 08:02:00,Erik Bautista,"['Ketchup', 'Rice', 'Eggs']",1,34.06,Cash,New York,Supermarket,False,Retiree,Fall,Discount on Selected Items,Promosi Non Discount,2021,3,Mar,34.06
1000943202,2023-10-19 02:37:00,Sara Perry,['Diapers'],2,55.61,Cash,New York,Specialty Store,False,Homemaker,Summer,BOGO (Buy One Get One),Promosi Non Discount,2023,10,Oct,27.805
1000167489,2023-06-05 04:23:00,Lauren Soto,"['Hair Gel', 'Toothpaste', 'Sponges', 'Mop', 'Light Bulbs']",9,97.75,Debit Card,Chicago,Pharmacy,False,Homemaker,Summer,Discount on Selected Items,Promosi Non Discount,2023,6,Jun,10.86111111111111
1000961314,2021-04-18 11:00:00,Amy Pollard,['Onions'],6,52.53,Cash,New York,Supermarket,True,Middle-Aged,Summer,nan,Discount,2021,4,Apr,8.755
1000647359,2023-06-05 20:21:00,Carol Horne,"['Orange', 'Toothpaste', 'Power Strips', 'Potatoes', 'Tea']",10,73.22,Cash,Seattle,Convenience Store,False,Homemaker,Fall,BOGO (Buy One Get One),Promosi Non Discount,2023,6,Jun,7.322
1000931204,2022-10-14 21:34:00,Monica Fowler,"['Spinach', 'BBQ Sauce', 'Pancake Mix', 'Syrup', 'Bread']",1,15.5,Credit Card,New York,Pharmacy,True,Senior Citizen,Fall,Discount on Selected Items,Discount,2022,10,Oct,15.5
1000023682,2020-07-22 09:56:00,Kayla Landry,['Chicken'],7,95.95,Cash,Atlanta,Warehouse Club,True,Retiree,Spring,BOGO (Buy One Get One),Discount,2020,7,Jul,13.707142857142857
1000848533,2023-11-10 17:03:00,Nancy Roberts,"['Broom', 'Salmon', 'Soda', 'Lawn Mower', 'Baby Wipes']",7,54.63,Debit Card,Atlanta,Warehouse Club,False,Young Adult,Winter,nan,Promosi Non Discount,2023,11,Nov,7.804285714285714
1000751501,2020-09-10 05:18:00,Christina Baker,"['Laundry Detergent', 'Water', 'Chips', 'Syrup', 'Tea']",7,25.74,Credit Card,Houston,Pharmacy,False,Retiree,Summer,BOGO (Buy One Get One),Promosi Non Discount,2020,9,Sep,3.677142857142857
1000481859,2023-04-30 11:35:00,Nathan Curtis,"['Soda', 'Honey', 'Onions']",6,22.1,Credit Card,Boston,Pharmacy,True,Young Adult,Summer,nan,Discount,2023,4,Apr,3.6833333333333336
1000023951,2021-02-27 23:21:00,Matthew Bender,"['Water', 'Eggs', 'Paper Towels', 'Insect Repellent', 'Toothbrush']",8,92.17,Debit Card,Seattle,Warehouse Club,False,Student,Winter,Discount on Selected Items,Promosi Non Discount,2021,2,Feb,11.52125
1000378208,2023-11-07 05:21:00,Claudia Anderson,"['Razors', 'Toothpaste', 'Deodorant']",1,98.11,Cash,Dallas,Pharmacy,True,Young Adult,Spring,nan,Discount,2023,11,Nov,98.11
1000868697,2021-05-04 21:27:00,Jeffrey Conner,"['Lawn Mower', 'Ice Cream', 'Syrup', 'Shampoo', 'Lawn Mower']",10,10.79,Debit Card,Chicago,Pharmacy,True,Retiree,Summer,nan,Discount,2021,5,May,1.079
1000546941,2020-06-06 07:57:00,Eric Smith,"['Peanut Butter', 'Pasta', 'Eggs', 'Pancake Mix', 'Water']",3,50.26,Cash,San Francisco,Warehouse Club,False,Senior Citizen,Fall,Discount on Selected Items,Promosi Non Discount,2020,6,Jun,16.753333333333334
1000901728,2021-03-21 01:09:00,John Little,"['Dishware', 'Toilet Paper']",1,97.92,Credit Card,Atlanta,Supermarket,False,Middle-Aged,Summer,Discount on Selected Items,Promosi Non Discount,2021,3,Mar,97.92
1000321778,2023-05-29 22:33:00,Sarah Walker,"['Shower Gel', 'Broom', 'Bread', 'Eggs']",1,19.6,Credit Card,Chicago,Warehouse Club,True,Teenager,Fall,nan,Discount,2023,5,May,19.6
1000971148,2020-03-01 11:16:00,Dana Vargas,"['Soap', 'Lawn Mower', 'BBQ Sauce', 'Cleaning Rags', 'Peanut Butter']",1,35.03,Mobile Payment,Seattle,Warehouse Club,False,Professional,Fall,nan,Promosi Non Discount,2020,3,Mar,35.03
1000061676,2023-02-13 11:20:00,Tina Mckinney,"['Orange', 'Cleaning Rags']",5,99.36,Debit Card,San Francisco,Department Store,True,Young Adult,Summer,BOGO (Buy One Get One),Discount,2023,2,Feb,19.872
1000169482,2022-07-09 11:21:00,Thomas Hunter,"['Olive Oil', 'Trash Bags']",1,90.39,Debit Card,San Francisco,Pharmacy,False,Student,Spring,nan,Promosi Non Discount,2022,7,Jul,90.39
1000674942,2021-10-05 07:43:00,Nichole Edwards,"['Olive Oil', 'Cleaning Spray', 'Bath Towels', 'Soda', 'Paper Towels']",6,25.43,Mobile Payment,Atlanta,Warehouse Club,True,Senior Citizen,Winter,nan,Discount,2021,10,Oct,4.238333333333333
1000416508,2020-01-24 10:34:00,Michael Aguilar,['Cereal'],7,5.34,Mobile Payment,San Francisco,Supermarket,True,Retiree,Summer,Discount on Selected Items,Discount,2020,1,Jan,0.7628571428571428
1000712238,2023-08-15 02:22:00,Christian Petersen,"['Paper Towels', 'Lawn Mower', 'Iron', 'Eggs']",4,58.27,Credit Card,Seattle,Convenience Store,False,Teenager,Summer,nan,Promosi Non Discount,2023,8,Aug,14.5675
1000092083,2021-07-31 03:17:00,Victor Hamilton,"['Tuna', 'Soda', 'Banana', 'Cleaning Spray']",9,50.39,Cash,Chicago,Convenience Store,True,Homemaker,Spring,Discount on Selected Items,Discount,2021,7,Jul,5.598888888888889
1000113067,2023-04-01 12:17:00,Melinda Moore,"['Vacuum Cleaner', 'Rice']",8,36.64,Debit Card,Los Angeles,Specialty Store,True,Retiree,Summer,BOGO (Buy One Get One),Discount,2023,4,Apr,4.58
1000960560,2021-08-19 04:04:00,Rachel Stevens,"['Tissues', 'Trash Cans', 'Razors']",9,31.17,Credit Card,Houston,Specialty Store,True,Young Adult,Spring,BOGO (Buy One Get One),Discount,2021,8,Aug,3.4633333333333334
1000168063,2021-08-26 15:39:00,Karla Chapman,"['Trash Cans', 'Banana', 'Shampoo', 'Broom', 'Mustard']",1,48.81,Debit Card,Seattle,Convenience Store,True,Teenager,Spring,nan,Discount,2021,8,Aug,48.81
1000018092,2023-04-27 06:23:00,Mark Martinez,['Tuna'],1,85.52,Mobile Payment,Dallas,Warehouse Club,True,Middle-Aged,Spring,BOGO (Buy One Get One),Discount,2023,4,Apr,85.52
1000868205,2021-03-31 07:34:00,Tiffany Hutchinson,"['Soda', 'Hair Gel']",1,16.29,Mobile Payment,Seattle,Pharmacy,True,Retiree,Summer,BOGO (Buy One Get One),Discount,2021,3,Mar,16.29
1000980294,2023-12-04 23:56:00,Thomas Sutton,"['Air Freshener', 'Banana', 'Dishware']",3,28.44,Cash,Boston,Department Store,True,Retiree,Summer,Discount on Selected Items,Discount,2023,12,Dec,9.48
1000865260,2022-01-11 04:54:00,Michael Anderson,"['Carrots', 'Tomatoes', 'Salmon']",10,36.86,Mobile Payment,Los Angeles,Department Store,False,Middle-Aged,Summer,nan,Promosi Non Discount,2022,1,Jan,3.686
1000396638,2021-05-30 21:00:00,Christina Hall,['Toothpaste'],4,34.92,Cash,New York,Warehouse Club,True,Middle-Aged,Winter,BOGO (Buy One Get One),Discount,2021,5,May,8.73
1000293540,2021-12-05 16:02:00,Jennifer Williams,"['Milk', 'Pancake Mix', 'Apple', 'Vinegar']",1,56.36,Mobile Payment,Dallas,Specialty Store,True,Young Adult,Winter,nan,Discount,2021,12,Dec,56.36
1000096511,2024-01-10 01:39:00,Alyssa Williams MD,"['Soap', 'Pickles', 'Peanut Butter', 'Lawn Mower']",8,76.6,Cash,Boston,Department Store,False,Homemaker,Summer,Discount on Selected Items,Promosi Non Discount,2024,1,Jan,9.575
1000131552,2021-07-11 05:30:00,Wendy Smith,"['Canned Soup', 'Chicken', 'Air Freshener']",9,20.33,Credit Card,Boston,Department Store,False,Student,Summer,BOGO (Buy One Get One),Promosi Non Discount,2021,7,Jul,2.2588888888888885
1000678826,2022-05-18 14:14:00,Andrew Diaz,"['Chicken', 'BBQ Sauce']",8,45.94,Debit Card,Houston,Specialty Store,False,Young Adult,Fall,Discount on Selected Items,Promosi Non Discount,2022,5,May,5.7425
1000313599,2020-10-21 13:43:00,Randy Powell,"['Plant Fertilizer', 'Eggs', 'Dishware']",3,62.86,Debit Card,New York,Warehouse Club,True,Homemaker,Winter,Discount on Selected Items,Discount,2020,10,Oct,20.953333333333333
1000853784,2022-04-17 08:45:00,Matthew Peterson,"['Peanut Butter', 'Chips', 'Insect Repellent', 'Onions']",10,88.59,Credit Card,Los Angeles,Warehouse Club,False,Young Adult,Winter,nan,Promosi Non Discount,2022,4,Apr,8.859
1000155552,2021-03-06 23:20:00,Vanessa Thompson,"['Lawn Mower', 'Lawn Mower']",7,62.73,Cash,Miami,Pharmacy,False,Senior Citizen,Summer,BOGO (Buy One Get One),Promosi Non Discount,2021,3,Mar,8.961428571428572
1000672358,2021-12-14 08:07:00,Rebecca Owens,"['Toothpaste', 'Toilet Paper']",3,30.81,Credit Card,Houston,Warehouse Club,False,Retiree,Fall,Discount on Selected Items,Promosi Non Discount,2021,12,Dec,10.27
1000661482,2024-02-24 18:15:00,Steven Steele,"['Toothpaste', 'Toilet Paper', 'Broom', 'Cereal', 'BBQ Sauce']",5,71.14,Debit Card,Miami,Specialty Store,False,Student,Winter,nan,Promosi Non Discount,2024,2,Feb,14.228
1000173511,2022-06-02 23:22:00,Andrea Hensley,"['Hand Sanitizer', 'Plant Fertilizer', 'Toothbrush']",4,13.86,Debit Card,New York,Supermarket,False,Professional,Fall,BOGO (Buy One Get One),Promosi Non Discount,2022,6,Jun,3.465
1000993152,2020-11-04 15:41:00,Christopher Turner,['Iron'],10,45.77,Mobile Payment,Houston,Specialty Store,False,Professional,Spring,nan,Promosi Non Discount,2020,11,Nov,4.577
1000817322,2023-12-27 05:06:00,Danny Williams,"['Banana', 'Diapers', 'Razors', 'Iron', 'Canned Soup']",4,91.52,Mobile Payment,Seattle,Convenience Store,True,Student,Summer,nan,Discount,2023,12,Dec,22.88
1000074396,2023-05-08 22:06:00,Samuel Marshall,"['Cleaning Spray', 'Eggs', 'Cereal']",4,43.31,Debit Card,San Francisco,Pharmacy,False,Retiree,Winter,BOGO (Buy One Get One),Promosi Non Discount,2023,5,May,10.8275
1000033380,2022-01-04 06:41:00,Allison Russell,"['Soda', 'Pasta', 'Power Strips', 'Milk', 'Dustpan']",8,18.79,Mobile Payment,Seattle,Department Store,True,Student,Fall,BOGO (Buy One Get One),Discount,2022,1,Jan,2.34875
1000131914,2023-02-17 05:39:00,Michelle Patterson,"['Diapers', 'Eggs', 'Plant Fertilizer', 'Chips']",7,33.52,Cash,Chicago,Convenience Store,True,Middle-Aged,Winter,BOGO (Buy One Get One),Discount,2023,2,Feb,4.788571428571429
